type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2,0.6179974675178528,0.9822951555252075,7.99590971212183e-09,0.568372368812561,0.8984192609786987,-0.0068818312138319016,0.5533837080001831,0.7892916202545166,-0.01632845215499401,0.5612569451332092,0.6936203837394714,-0.02448238618671894,0.5657161474227905,0.6231331825256348,-0.029531991109251976,0.5608289837837219,0.8039462566375732,-0.025291062891483307,0.5827391743659973,0.6930002570152283,-0.046578653156757355,0.5902463793754578,0.6639399528503418,-0.055720195174217224,0.5937310457229614,0.6513519883155823,-0.056903280317783356,0.6036944389343262,0.8197982907295227,-0.030406471341848373,0.6343315839767456,0.6715933084487915,-0.043912939727306366,0.6491591334342957,0.6025857925415039,-0.046159569174051285,0.6602131128311157,0.554012656211853,-0.045685190707445145,0.6459046602249146,0.8345698118209839,-0.035887185484170914,0.6591918468475342,0.6937233209609985,-0.04848587140440941,0.6637774109840393,0.6283988356590271,-0.04486675187945366,0.6662026643753052,0.5831672549247742,-0.0394519604742527,0.6861304044723511,0.8482929468154907,-0.041298918426036835,0.6807345747947693,0.737235963344574,-0.04573146998882294,0.6729016900062561,0.691114068031311,-0.03587779775261879,0.6660171747207642,0.6595075726509094,-0.027067236602306366
2,0.6102867722511292,0.9229482412338257,1.6597317653577193e-07,0.5650854110717773,0.8507077693939209,-0.009913652203977108,0.5501124858856201,0.7477464079856873,-0.025955935940146446,0.5567050576210022,0.6544121503829956,-0.03994361311197281,0.5616122484207153,0.5897243022918701,-0.04920635372400284,0.5618914365768433,0.7551121115684509,-0.05845881626009941,0.5856947302818298,0.6164718866348267,-0.08550801128149033,0.5910508632659912,0.6133728623390198,-0.09139221906661987,0.5898200273513794,0.6340234279632568,-0.08804012835025787,0.60496586561203,0.7715980410575867,-0.0615430623292923,0.6288881897926331,0.6195725202560425,-0.07895255833864212,0.6421840190887451,0.5465586185455322,-0.07718756049871445,0.6536054611206055,0.4937366247177124,-0.07609976828098297,0.6489171981811523,0.7893297672271729,-0.06287475675344467,0.6592181324958801,0.656976044178009,-0.07488174736499786,0.644559383392334,0.6617790460586548,-0.05918175354599953,0.6321110725402832,0.6861810684204102,-0.04600260779261589,0.6895657777786255,0.8066356182098389,-0.06465662270784378,0.6909698843955994,0.698443591594696,-0.06747785955667496,0.6759101748466492,0.6825669407844543,-0.05227342247962952,0.6633946299552917,0.6852403283119202,-0.039814841002225876
2,0.6190204620361328,0.8811308741569519,3.156150398808677e-07,0.5703015327453613,0.8172577619552612,-0.008151023648679256,0.5481365323066711,0.7181684374809265,-0.022454170510172844,0.546413242816925,0.627805769443512,-0.034166160970926285,0.5557941198348999,0.5610017776489258,-0.03992544487118721,0.5681542158126831,0.719286322593689,-0.05745885893702507,0.5872431993484497,0.572487473487854,-0.08100316673517227,0.5874825716018677,0.5971342325210571,-0.08128608763217926,0.584341287612915,0.6385936737060547,-0.07316707074642181,0.6135457754135132,0.7322711944580078,-0.05972138047218323,0.6252358555793762,0.5720799565315247,-0.0770367681980133,0.6328226327896118,0.5006702542304993,-0.07212062925100327,0.640042781829834,0.44605138897895813,-0.06685688346624374,0.6567595601081848,0.7478733658790588,-0.05948867276310921,0.6562707424163818,0.6118578910827637,-0.07037544250488281,0.6437133550643921,0.6262130737304688,-0.04922444745898247,0.6342585682868958,0.6535356044769287,-0.030648691579699516,0.6960116624832153,0.7668704390525818,-0.05906166508793831,0.6872674226760864,0.6600313782691956,-0.05700520798563957,0.6730252504348755,0.6597743034362793,-0.03402813524007797,0.6655541062355042,0.6770997047424316,-0.014970608986914158
2,0.6224470138549805,0.8612882494926453,2.51883534474473e-07,0.5728961825370789,0.7945196628570557,-0.007894975133240223,0.5447832345962524,0.6966089010238647,-0.0235435888171196,0.5354474782943726,0.6068185567855835,-0.037396140396595,0.5448240041732788,0.53941810131073,-0.04527316614985466,0.5662823915481567,0.7008695006370544,-0.0599861778318882,0.5822151899337769,0.5512185096740723,-0.08585129678249359,0.5845023393630981,0.5769004225730896,-0.0848378837108612,0.582863986492157,0.6191105842590332,-0.07522602379322052,0.6122928261756897,0.7110273838043213,-0.06452403962612152,0.6204512119293213,0.5429613590240479,-0.0849463939666748,0.6258846521377563,0.47373247146606445,-0.07935156673192978,0.6325637698173523,0.42103344202041626,-0.07281967997550964,0.6573835015296936,0.723399817943573,-0.06663946807384491,0.654445230960846,0.5835598707199097,-0.08199836313724518,0.6447873115539551,0.612491250038147,-0.05972158536314964,0.6401568055152893,0.6503043174743652,-0.03897680342197418,0.6992313265800476,0.7406347393989563,-0.06840208172798157,0.6869981288909912,0.6330313086509705,-0.06791257858276367,0.6732520461082458,0.6456580758094788,-0.04329386353492737,0.6695178747177124,0.6735852956771851,-0.02265465259552002
2,0.6025841236114502,0.7675608396530151,4.1965671471189125e-07,0.5667999982833862,0.7245861887931824,-0.016721418127417564,0.5455856919288635,0.6606459021568298,-0.03147072717547417,0.5421512722969055,0.6032370924949646,-0.042785290628671646,0.5463252663612366,0.5586251616477966,-0.05496080219745636,0.5422753095626831,0.6808278560638428,-0.05500282719731331,0.538002610206604,0.6136943697929382,-0.08289507776498795,0.5431925654411316,0.5623787641525269,-0.09941299259662628,0.5490009188652039,0.5197443962097168,-0.10954121500253677,0.5733296871185303,0.6868956089019775,-0.0585172176361084,0.5759171843528748,0.6148717403411865,-0.08534727245569229,0.5828248858451843,0.5554093718528748,-0.09907768666744232,0.5888240933418274,0.5067369341850281,-0.1080576553940773,0.6087062954902649,0.6960719227790833,-0.0611770860850811,0.6121276617050171,0.6243196129798889,-0.08568120002746582,0.6178597211837769,0.5654557943344116,-0.09571246057748795,0.6217663288116455,0.5194048881530762,-0.10081331431865692,0.6446983218193054,0.7064354419708252,-0.06370409578084946,0.6487122178077698,0.6499070525169373,-0.08454243093729019,0.6502559781074524,0.6048252582550049,-0.09148703515529633,0.6512026190757751,0.5669897198677063,-0.09450078010559082
2,0.6170446276664734,0.7825628519058228,8.226180057135934e-07,0.5643727779388428,0.74314284324646,-0.02968529984354973,0.5325673818588257,0.672958254814148,-0.06160715967416763,0.5230730175971985,0.6062667965888977,-0.08382478356361389,0.513139545917511,0.5452008247375488,-0.10623443126678467,0.5564563870429993,0.6871562004089355,-0.11370648443698883,0.5677269697189331,0.6143508553504944,-0.1584063023328781,0.5700376629829407,0.5709351301193237,-0.18232370913028717,0.5691928863525391,0.535955548286438,-0.19656910002231598,0.6010928153991699,0.6956281661987305,-0.11340560764074326,0.6130964756011963,0.5833353996276855,-0.16128571331501007,0.6159846782684326,0.5032303333282471,-0.18095663189888,0.6177435517311096,0.4379512071609497,-0.19460272789001465,0.6462410092353821,0.7031455039978027,-0.10827922075986862,0.6508183479309082,0.6109041571617126,-0.14300288259983063,0.6436394453048706,0.5820407867431641,-0.13989059627056122,0.6391194462776184,0.5680081844329834,-0.1358615607023239,0.6869785189628601,0.7085791230201721,-0.10338117182254791,0.6813557147979736,0.6409689784049988,-0.1243727058172226,0.672583818435669,0.6240676641464233,-0.11721105873584747,0.6670737266540527,0.6168426871299744,-0.11096234619617462
2,0.947805643081665,0.8125354051589966,2.9635603482347506e-07,0.9918623566627502,0.7689265608787537,0.009455392137169838,0.9999107122421265,0.7028420567512512,0.011933618225157261,0.9776344895362854,0.6553672552108765,0.011773072183132172,0.9490707516670227,0.6375146508216858,0.010136017575860023,1.0167850255966187,0.6710972785949707,-0.0015851135831326246,1.0161590576171875,0.5868270397186279,-0.00780801847577095,1.0171973705291748,0.5382753014564514,-0.011131891049444675,1.018749713897705,0.5067805647850037,-0.0124112693592906,0.9891781806945801,0.6629300117492676,-0.01020815223455429,0.9822550415992737,0.5689487457275391,-0.01502570603042841,0.9735889434814453,0.5338609218597412,-0.015715384855866432,0.9712221622467041,0.5098283886909485,-0.014919816516339779,0.9558312892913818,0.6672179102897644,-0.01696315035223961,0.9375072717666626,0.5836113095283508,-0.02323554828763008,0.931272566318512,0.6082482933998108,-0.014140759594738483,0.934159517288208,0.6369200348854065,-0.0047068907879292965,0.9211267828941345,0.6839358806610107,-0.022455135360360146,0.9141959547996521,0.6168596148490906,-0.025365792214870453,0.9132627248764038,0.639268696308136,-0.01293360348790884,0.9182822108268738,0.6696868538856506,-0.001167289330624044
2,0.6204159259796143,0.8048438429832458,6.078763590267044e-07,0.5638829469680786,0.7651077508926392,-0.01911112479865551,0.5341072678565979,0.6842403411865234,-0.04008727893233299,0.5247361660003662,0.6094756126403809,-0.053628310561180115,0.5108027458190918,0.546210765838623,-0.06591832637786865,0.5586590766906738,0.6944906711578369,-0.08934798836708069,0.5703798532485962,0.5929386615753174,-0.12223156541585922,0.5713798403739929,0.5620415806770325,-0.13463488221168518,0.5717236399650574,0.5494218468666077,-0.1381625235080719,0.6052744388580322,0.696161150932312,-0.08860738575458527,0.6136615872383118,0.5697780251502991,-0.12124386429786682,0.6149110794067383,0.4952068626880646,-0.13046619296073914,0.6190213561058044,0.44090497493743896,-0.13545586168766022,0.6523392200469971,0.700359046459198,-0.0824718102812767,0.6517307758331299,0.5902735590934753,-0.10390891879796982,0.639777421951294,0.5897722244262695,-0.08752583712339401,0.6337932348251343,0.6075977087020874,-0.07242955267429352,0.6939608454704285,0.7058594822883606,-0.07621446251869202,0.6814546585083008,0.6178144216537476,-0.08418502658605576,0.6696649789810181,0.622173547744751,-0.0633968710899353,0.6660357713699341,0.6447609663009644,-0.04513920471072197
2,0.9362860321998596,0.8178568482398987,-3.6087588028976825e-08,0.9861738681793213,0.7821260690689087,0.014839690178632736,1.0022908449172974,0.7170277833938599,0.017463400959968567,0.9862737655639648,0.6578890085220337,0.019040483981370926,0.9513214826583862,0.6290256381034851,0.017831096425652504,1.0125401020050049,0.6739823818206787,-0.014453115873038769,0.9960787296295166,0.5600706934928894,-0.023441093042492867,0.9798306226730347,0.487481951713562,-0.029671788215637207,0.9656911492347717,0.4331011176109314,-0.034435756504535675,0.9794613122940063,0.6655598878860474,-0.021369988098740578,0.951209545135498,0.5733392834663391,-0.021806033328175545,0.9373934864997864,0.5972631573677063,-0.013314271345734596,0.9408296942710876,0.6326838135719299,-0.008351839147508144,0.9407744407653809,0.6713049411773682,-0.025036484003067017,0.9154401421546936,0.5924609303474426,-0.022821377962827682,0.9100998640060425,0.6174840927124023,-0.009383533149957657,0.9179993271827698,0.6502572894096375,-0.0026228760834783316,0.9036159515380859,0.6851447820663452,-0.026849262416362762,0.8952466249465942,0.6419240236282349,-0.025357769802212715,0.897938072681427,0.6679338216781616,-0.013268166221678257,0.9079802632331848,0.6971617341041565,-0.004416238516569138
2,0.6116024851799011,0.823355495929718,4.866498670708097e-07,0.5588828325271606,0.7719930410385132,-0.009982197545468807,0.5283869504928589,0.6878331899642944,-0.026789896190166473,0.5163871645927429,0.6133075952529907,-0.03883542865514755,0.5075222253799438,0.5483605265617371,-0.04603828862309456,0.554314374923706,0.6849713921546936,-0.07187826931476593,0.5706052184104919,0.5568126440048218,-0.09470649808645248,0.5687437057495117,0.5688495635986328,-0.09387287497520447,0.5686388611793518,0.5987522006034851,-0.08662264794111252,0.6019677519798279,0.6926193237304688,-0.0738542377948761,0.610674262046814,0.5465735197067261,-0.10234994441270828,0.6095508337020874,0.47559958696365356,-0.10565242916345596,0.6155317425727844,0.42466485500335693,-0.10511491447687149,0.6481975317001343,0.7029761672019958,-0.0699547529220581,0.6458523273468018,0.5829970836639404,-0.08570551872253418,0.6323628425598145,0.6058728098869324,-0.06162964925169945,0.6284955739974976,0.6409329771995544,-0.04044666141271591,0.6891607046127319,0.717303991317749,-0.0653654932975769,0.6758628487586975,0.6195820569992065,-0.06539751589298248,0.6641912460327148,0.6358410716056824,-0.037148330360651016,0.6632430553436279,0.6672667860984802,-0.013461852446198463
