type,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
4,0.8383122682571411,0.8248260021209717,-2.7450679951357415e-08,0.7856364846229553,0.7813118696212769,-0.007858759723603725,0.7403812408447266,0.713841438293457,-0.015600480139255524,0.7086949348449707,0.6614186763763428,-0.027660397812724113,0.7060354948043823,0.6123366355895996,-0.03880500793457031,0.7899267673492432,0.6116104125976562,0.006292663514614105,0.7542745471000671,0.5535823106765747,-0.025331683456897736,0.723502516746521,0.5538071393966675,-0.05084504559636116,0.7045307159423828,0.5719426274299622,-0.06309495121240616,0.8160244822502136,0.5889392495155334,-0.005318041425198317,0.8001994490623474,0.4904667139053345,-0.02388242445886135,0.7810811400413513,0.42784786224365234,-0.03712020069360733,0.7631451487541199,0.3780517578125,-0.04444928467273712,0.84581059217453,0.5916610956192017,-0.022717634215950966,0.8438617587089539,0.49645328521728516,-0.04307033494114876,0.8346693515777588,0.43059104681015015,-0.05446946620941162,0.823212206363678,0.3761563003063202,-0.060049742460250854,0.8728411793708801,0.6160468459129333,-0.04157955199480057,0.9002116322517395,0.552144467830658,-0.057705409824848175,0.9136666059494019,0.49984240531921387,-0.06284824758768082,0.9221645593643188,0.45269834995269775,-0.06455649435520172
4,0.40194934606552124,0.8452058434486389,4.3628722323774127e-07,0.4579046964645386,0.8115488290786743,-0.019434133544564247,0.5075268149375916,0.7455264329910278,-0.030051322653889656,0.5475825667381287,0.6935447454452515,-0.04147958382964134,0.5694228410720825,0.6520563364028931,-0.05098971724510193,0.43949463963508606,0.6398499608039856,-0.005208617076277733,0.48474985361099243,0.5887962579727173,-0.035417962819337845,0.5185796618461609,0.584449291229248,-0.06113928183913231,0.5424289107322693,0.5994701981544495,-0.07331757992506027,0.4093225300312042,0.6179632544517517,-0.011680359952151775,0.42333951592445374,0.5167255401611328,-0.02881651744246483,0.4378302991390228,0.4516490697860718,-0.04375607892870903,0.4476441442966461,0.39740803837776184,-0.05243482068181038,0.3785415291786194,0.6186854839324951,-0.02379700355231762,0.37282148003578186,0.5222394466400146,-0.043589863926172256,0.37610742449760437,0.4600347578525543,-0.05602586641907692,0.37992388010025024,0.40856707096099854,-0.06089850142598152,0.3479587435722351,0.6416404843330383,-0.038222476840019226,0.32987773418426514,0.5673953890800476,-0.051768962293863297,0.3224148154258728,0.5158031582832336,-0.052804138511419296,0.3189058303833008,0.4696360230445862,-0.05107514187693596
4,0.8329556584358215,0.8238033652305603,4.566927724880543e-09,0.7788766026496887,0.7787768840789795,-0.008992944844067097,0.7355969548225403,0.7152947783470154,-0.019118452444672585,0.7045103311538696,0.6634427309036255,-0.03313484787940979,0.6987881660461426,0.6114637851715088,-0.04642206430435181,0.7881100177764893,0.6120011806488037,0.0026247671339660883,0.755677342414856,0.5513314008712769,-0.029038354754447937,0.7238705158233643,0.5532487630844116,-0.05567626655101776,0.7033751010894775,0.5734396576881409,-0.06939263641834259,0.8128847479820251,0.591044545173645,-0.008192972280085087,0.7982432842254639,0.4925510883331299,-0.02739892527461052,0.7789372801780701,0.43207788467407227,-0.042268045246601105,0.7600452899932861,0.3850051462650299,-0.05155739560723305,0.8419202566146851,0.5946919918060303,-0.02445993945002556,0.8436216115951538,0.498504638671875,-0.04411804676055908,0.8360009789466858,0.43405812978744507,-0.056031014770269394,0.825104296207428,0.3801303803920746,-0.06272757798433304,0.869708240032196,0.6205521821975708,-0.04221693053841591,0.898950457572937,0.5549090504646301,-0.057309839874506,0.9112928509712219,0.5015464425086975,-0.06266192346811295,0.9172444343566895,0.4525262713432312,-0.06523460894823074
4,0.40251144766807556,0.8572185635566711,4.27938999791877e-07,0.4581644535064697,0.8126043677330017,-0.01884584315121174,0.5099490284919739,0.746548593044281,-0.028683966025710106,0.5517134666442871,0.693474531173706,-0.04033515229821205,0.5697622299194336,0.6469473838806152,-0.049671199172735214,0.4411330819129944,0.6397181749343872,-0.00134302640799433,0.48838579654693604,0.585257351398468,-0.032566994428634644,0.5235611796379089,0.5938727259635925,-0.05972937121987343,0.5453969240188599,0.6160587072372437,-0.07300014793872833,0.4105072617530823,0.6175392270088196,-0.008479559794068336,0.4237169027328491,0.5168448686599731,-0.024715609848499298,0.43761417269706726,0.4528926610946655,-0.04207605496048927,0.4459848999977112,0.3983086049556732,-0.053745683282613754,0.3789520263671875,0.6193049550056458,-0.021621258929371834,0.3727897107601166,0.523581862449646,-0.03957926109433174,0.3753211796283722,0.4620460271835327,-0.052777983248233795,0.3784198462963104,0.4104776084423065,-0.05953364446759224,0.3476898670196533,0.6409934759140015,-0.0374210886657238,0.32903629541397095,0.5673458576202393,-0.05071190372109413,0.32177338004112244,0.5167989134788513,-0.05245782434940338,0.31933045387268066,0.4702966809272766,-0.05154809355735779
4,0.8328492045402527,0.8254379630088806,1.1323948001518147e-08,0.7793244123458862,0.7802210450172424,-0.00959849450737238,0.7349116206169128,0.7157642245292664,-0.02026168256998062,0.7024303674697876,0.6638797521591187,-0.03478338569402695,0.6984459757804871,0.6103334426879883,-0.04833727702498436,0.7903110980987549,0.6134868860244751,0.0021501926239579916,0.7578740119934082,0.5527908205986023,-0.030209150165319443,0.7258934378623962,0.5531255602836609,-0.05654536560177803,0.7048704624176025,0.5732635259628296,-0.06960765272378922,0.8140814304351807,0.592667281627655,-0.008614841848611832,0.7994650602340698,0.4939274191856384,-0.02827676571905613,0.7797085642814636,0.4332639276981354,-0.042456164956092834,0.7603101134300232,0.3853333592414856,-0.05083790048956871,0.8421303629875183,0.5962242484092712,-0.025051049888134003,0.8432067036628723,0.4987121522426605,-0.04565265029668808,0.8349063992500305,0.4327511489391327,-0.057612862437963486,0.824082612991333,0.3771463632583618,-0.063947893679142,0.8682469129562378,0.6217266321182251,-0.04299929738044739,0.8981227278709412,0.5569282174110413,-0.05936386063694954,0.9112529754638672,0.5037497282028198,-0.06542526185512543,0.9185143709182739,0.4544636309146881,-0.06812728941440582
4,0.4002777636051178,0.8583540320396423,4.1393570882064523e-07,0.456927627325058,0.8123135566711426,-0.01529174018651247,0.5080106258392334,0.7458001971244812,-0.023386729881167412,0.5497337579727173,0.6934919357299805,-0.034504447132349014,0.5674141049385071,0.6486037969589233,-0.0435369648039341,0.4417383372783661,0.6391130089759827,0.004380315076559782,0.4851662516593933,0.5865859389305115,-0.02588871866464615,0.5204306840896606,0.591110348701477,-0.052623648196458817,0.544729471206665,0.6113079190254211,-0.06589778512716293,0.41156205534935,0.6173316240310669,-0.004722954239696264,0.42443355917930603,0.5169305801391602,-0.020422738045454025,0.4385448396205902,0.45159679651260376,-0.03672007843852043,0.4482806921005249,0.39647653698921204,-0.047552723437547684,0.3805704116821289,0.6187248229980469,-0.02001708373427391,0.37433168292045593,0.5221842527389526,-0.03720680624246597,0.3768894076347351,0.45982998609542847,-0.048994261771440506,0.3818361759185791,0.4079391658306122,-0.05492451414465904,0.34988585114479065,0.6392131447792053,-0.03805471211671829,0.33119267225265503,0.5665941834449768,-0.05067599564790726,0.32297712564468384,0.516587495803833,-0.05202210322022438,0.32079482078552246,0.47095417976379395,-0.05098605901002884
4,0.8308179974555969,0.8286358714103699,-1.0634546576682169e-08,0.7775614261627197,0.7828159928321838,-0.00899839960038662,0.7334048748016357,0.7150231599807739,-0.01845988631248474,0.701391339302063,0.6618369817733765,-0.031793829053640366,0.6981265544891357,0.6101978421211243,-0.04424227029085159,0.7898060083389282,0.613128662109375,0.003874887013807893,0.7576557397842407,0.551194965839386,-0.028699608519673347,0.7253596186637878,0.552530825138092,-0.0560019314289093,0.7041274905204773,0.5728294849395752,-0.06985040754079819,0.8142539858818054,0.5929650068283081,-0.007090129889547825,0.8002946376800537,0.49502044916152954,-0.027110174298286438,0.780247151851654,0.4339331090450287,-0.04223675653338432,0.76078861951828,0.38640570640563965,-0.05122950300574303,0.8426197171211243,0.5980950593948364,-0.02377789095044136,0.8445659279823303,0.500981330871582,-0.04477369412779808,0.8363510370254517,0.43452176451683044,-0.05740295350551605,0.8259025812149048,0.3781203329563141,-0.06403955072164536,0.8685173392295837,0.6250559687614441,-0.04190800338983536,0.8978685736656189,0.5590708255767822,-0.05872291699051857,0.9106176495552063,0.5050213932991028,-0.06519091129302979,0.9178358316421509,0.45422884821891785,-0.06808058172464371
4,0.400356650352478,0.8589092493057251,4.044024706217897e-07,0.45679548382759094,0.8130732178688049,-0.0142489243298769,0.5064113140106201,0.7472826838493347,-0.02191608026623726,0.5470783710479736,0.6960376501083374,-0.0325186587870121,0.5667263269424438,0.6524543762207031,-0.041508134454488754,0.4423602819442749,0.6400925517082214,0.003352553118020296,0.48248472809791565,0.5885938405990601,-0.025133932009339333,0.5164245963096619,0.5888680815696716,-0.05120771750807762,0.5413446426391602,0.6026678681373596,-0.06517790257930756,0.4119603633880615,0.6186930537223816,-0.0062207323499023914,0.4239765405654907,0.5175319910049438,-0.021650316193699837,0.4383639097213745,0.4523845911026001,-0.03834490105509758,0.4489811062812805,0.39725467562675476,-0.050068970769643784,0.38093826174736023,0.6203389763832092,-0.021474042907357216,0.3740865886211395,0.5223916172981262,-0.03836825489997864,0.3766463100910187,0.45950430631637573,-0.051210131496191025,0.3817582428455353,0.40692105889320374,-0.058586519211530685,0.3503682017326355,0.6411451697349548,-0.03923701122403145,0.33100175857543945,0.5671074986457825,-0.05204008147120476,0.32296743988990784,0.5166022777557373,-0.05435045063495636,0.32093584537506104,0.4707380533218384,-0.05460376664996147
4,0.8316766023635864,0.827182412147522,9.063236827699939e-10,0.7802309393882751,0.781586766242981,-0.010889649391174316,0.7365558743476868,0.7189033627510071,-0.02272818237543106,0.7037294507026672,0.6690471768379211,-0.03837129473686218,0.6987244486808777,0.616634726524353,-0.05293365567922592,0.7897462844848633,0.6138067841529846,-0.000816070765722543,0.7552906274795532,0.5506545305252075,-0.03423241153359413,0.7230647802352905,0.5543561577796936,-0.060534607619047165,0.7036694884300232,0.5793876647949219,-0.07324273884296417,0.8138534426689148,0.5930138230323792,-0.010770081542432308,0.8003476858139038,0.4950341582298279,-0.03214675560593605,0.7801644802093506,0.4353291988372803,-0.04680585861206055,0.7607115507125854,0.38792598247528076,-0.05501701682806015,0.8418449759483337,0.5967766642570496,-0.026384487748146057,0.844740092754364,0.5000892877578735,-0.04826314002275467,0.8370277881622314,0.4342130422592163,-0.06096315011382103,0.8267706036567688,0.3789847493171692,-0.06733288615942001,0.867475688457489,0.6229479312896729,-0.04349755868315697,0.8986454010009766,0.5588984489440918,-0.06100312992930412,0.9113987684249878,0.5041500329971313,-0.0681639015674591,0.9181800484657288,0.4533594846725464,-0.07128564268350601
4,0.3989814519882202,0.8601604104042053,4.119716550121666e-07,0.4567062258720398,0.8129477500915527,-0.014299300499260426,0.5070581436157227,0.7475084066390991,-0.022069096565246582,0.5486475825309753,0.6937704086303711,-0.03317585960030556,0.5684657692909241,0.6481252312660217,-0.042622532695531845,0.4422184228897095,0.6405721306800842,0.006704286672174931,0.48346853256225586,0.5895854234695435,-0.02145645022392273,0.5180397629737854,0.5901550054550171,-0.047025784850120544,0.543075442314148,0.6062130928039551,-0.06020359322428703,0.4123396575450897,0.6192512512207031,-0.0030075060203671455,0.42452141642570496,0.5185937285423279,-0.017578115686774254,0.43844330310821533,0.4532143473625183,-0.033570170402526855,0.44856002926826477,0.39732763171195984,-0.04454483091831207,0.38155245780944824,0.6206303238868713,-0.01878092810511589,0.3742583990097046,0.5234715342521667,-0.03545200079679489,0.37629371881484985,0.4600403308868408,-0.04741716757416725,0.3808930218219757,0.40786927938461304,-0.0538058765232563,0.35075515508651733,0.6408658027648926,-0.037199363112449646,0.33078473806381226,0.5664480924606323,-0.04995735362172127,0.3226928114891052,0.5151777267456055,-0.05172059312462807,0.3207211196422577,0.46914541721343994,-0.05125509202480316
